Opening Rank,Closing Rank,Academic Program Name,Institute,Seat Type,Quota,Gender
136436,136436,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",EWS,Other State,Female-only (including Supernumerary)
82162,84037,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OBC-NCL,Other State,Gender-Neutral
206430,210444,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",SC,Other State,Gender-Neutral
364417,364417,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",ST,Other State,Gender-Neutral
66692,66692,"Mathematics and Computing (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OPEN,Other State,Gender-Neutral
67030,67030,"Mathematics and Computing (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OBC-NCL,Other State,Gender-Neutral
87172,95117,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OPEN,All India,Gender-Neutral
163592,163592,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OPEN,All India,Female-only (including Supernumerary)
106373,106373,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",EWS,All India,Gender-Neutral
103252,111599,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OBC-NCL,All India,Gender-Neutral
218395,218395,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OBC-NCL,All India,Female-only (including Supernumerary)
230797,230797,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",SC,All India,Gender-Neutral
98706,100793,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OPEN,Other State,Gender-Neutral
180623,180623,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OPEN,Other State,Female-only (including Supernumerary)
111438,111518,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",EWS,Other State,Gender-Neutral
112282,113591,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",OBC-NCL,Other State,Gender-Neutral
232846,237275,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",SC,Other State,Gender-Neutral
294402,294402,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",SC,Other State,Female-only (including Supernumerary)
609985,609985,"Mechanical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Mizoram",ST,Other State,Female-only (including Supernumerary)
821,821,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
1986,1986,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
848,848,"Architecture (5 Years, Bachelor of Architecture)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Female-only (including Supernumerary)
187573,187573,"Artificial Intelligence for DASA-Non CIWG (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,DASA-Non CIWG,Gender-Neutral
101656,101656,"Bio Medical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Home State,Female-only (including Supernumerary)
157922,157922,"Bio Medical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
37934,37934,"Bio Medical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
50213,50213,"Bio Medical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
49908,50269,"Bio Medical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
37808,37888,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
41236,41236,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
49103,49543,"Bio Technology (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
211163,211163,"Ceramic Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",SC,Home State,Gender-Neutral
43226,45562,"Ceramic Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
47353,47353,"Ceramic Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
216721,216721,"Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))","National Institute of Technology, Rourkela",SC,Home State,Gender-Neutral
23730,23730,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Home State,Gender-Neutral
21445,21669,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
30031,30031,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
28246,29549,"Chemical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
173669,173669,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
39969,39969,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
33517,33517,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
223003,223003,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",ST,All India,Gender-Neutral
82936,107022,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OPEN,Home State,Gender-Neutral
196574,196574,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OPEN,Home State,Female-only (including Supernumerary)
135490,135490,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",EWS,Home State,Gender-Neutral
118604,118604,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Gender-Neutral
226512,226512,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
54955,54955,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
270309,270309,"Chemistry (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",ST,Other State,Gender-Neutral
34162,34162,"Civil Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
83672,83672,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Home State,Female-only (including Supernumerary)
92278,92278,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
4245,4245,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
6791,6791,"Computer Science and Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
182111,182111,"Electrical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Home State,Female-only (including Supernumerary)
13710,13854,"Electrical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
15639,15639,"Electrical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
19465,19465,"Electrical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
80473,80473,"Electrical Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",SC,Other State,Gender-Neutral
368435,368435,"Electrical Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,DASA-CIWG,Gender-Neutral
109896,109896,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
12560,12560,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Female-only (including Supernumerary)
196161,196161,"Electronics and Communication Engineering for DASA-Non CIWG (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,DASA-Non CIWG,Gender-Neutral
372745,372745,"Electronics and Instrumentation Engineering for DASA-CIWG (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,DASA-CIWG,Gender-Neutral
78603,78603,"Food Process Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Home State,Gender-Neutral
121156,121156,"Food Process Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Home State,Female-only (including Supernumerary)
88091,88091,"Food Process Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Home State,Gender-Neutral
51717,51717,"Food Process Engineering (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
131971,131971,"Industrial Design (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
174179,174179,"Industrial Design (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",SC,Home State,Gender-Neutral
29890,29890,"Industrial Design (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
30215,30215,"Industrial Design (4 Years, Bachelor of Technology)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
112130,112130,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",EWS,All India,Gender-Neutral
335256,335256,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",ST,All India,Gender-Neutral
127358,127358,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OPEN,Home State,Gender-Neutral
198138,198138,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OBC-NCL,Home State,Female-only (including Supernumerary)
80374,85536,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OPEN,Other State,Gender-Neutral
113697,113697,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",EWS,Other State,Gender-Neutral
101629,102294,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Gender-Neutral
139653,139653,"Life Science (5 Years, Integrated Master of Science)","National Institute of Technology, Rourkela",OBC-NCL,Other State,Female-only (including Supernumerary)
